Y,pxR,pxG,pxB
2.145161290322580783e+01,4.104521881092549895e-01,4.717794844098510687e-01,5.317344079443837579e-01
2.148093841642228696e+01,4.107389787644959989e-01,4.720911957405971582e-01,5.320745099844486070e-01
2.151026392961876965e+01,4.110257694197371192e-01,4.724029070713433032e-01,5.324146120245135672e-01
2.153958944281524879e+01,4.113125600749781285e-01,4.727146184020893926e-01,5.327547140645784163e-01
2.156891495601173148e+01,4.115993507302192489e-01,4.730263297328355376e-01,5.330948161046433764e-01
2.159824046920821061e+01,4.118861413854602582e-01,4.733380410635816826e-01,5.334349181447082255e-01
2.162756598240469330e+01,4.121729320407013231e-01,4.736497523943277721e-01,5.337750201847731857e-01
2.165689149560117244e+01,4.124597226959423879e-01,4.739614637250738616e-01,5.341151222248381458e-01
2.168621700879765513e+01,4.127465133511834527e-01,4.742731750558200066e-01,5.344552242649029949e-01
2.171554252199413426e+01,4.130333040064245176e-01,4.745848863865661516e-01,5.347953263049678441e-01
2.174486803519061695e+01,4.133200946616655824e-01,4.748965977173122410e-01,5.351354283450328042e-01
2.177419354838709609e+01,4.136068853169066473e-01,4.752083090480583305e-01,5.354755303850977644e-01
2.180351906158357878e+01,4.138936759721477121e-01,4.755200203788044755e-01,5.358156324251626135e-01
2.183284457478005791e+01,4.141804666273887769e-01,4.758317317095506205e-01,5.361557344652274626e-01
2.186217008797654060e+01,4.144672572826298418e-01,4.761434430402967655e-01,5.364958365052924227e-01
2.189149560117301974e+01,4.147540479378708511e-01,4.764551543710427994e-01,5.368359385453573829e-01
2.192082111436950242e+01,4.150408385931119715e-01,4.767668657017889444e-01,5.371760405854222320e-01
2.195014662756598156e+01,4.153276292483529808e-01,4.770785770325350894e-01,5.375161426254870811e-01
2.197947214076246425e+01,4.156144199035941011e-01,4.773902883632812344e-01,5.378562446655520413e-01
2.200879765395894339e+01,4.159012105588351105e-01,4.777019996940273239e-01,5.381963467056170014e-01
2.203812316715542607e+01,4.161880012140762308e-01,4.780137110247734133e-01,5.385364487456818505e-01
2.206744868035190876e+01,4.164747918693172957e-01,4.783254223555195583e-01,5.388765507857468107e-01
2.209677419354838790e+01,4.167615825245583050e-01,4.786371336862657033e-01,5.392166528258116598e-01
2.212609970674486704e+01,4.170483731797993698e-01,4.789488450170117928e-01,5.395567548658766199e-01
2.215542521994134972e+01,4.173351638350404347e-01,4.792605563477578823e-01,5.398968569059414691e-01
2.218475073313783241e+01,4.176219544902815550e-01,4.795722676785040273e-01,5.402369589460064292e-01
2.221407624633431155e+01,4.179087451455225644e-01,4.798839790092501723e-01,5.405770609860712783e-01
2.224340175953079068e+01,4.181955358007636292e-01,4.801956903399962617e-01,5.409171630261362385e-01
2.227272727272727337e+01,4.184823264560046940e-01,4.805074016707423512e-01,5.412572650662010876e-01
2.230205278592375606e+01,4.187691171112457589e-01,4.808191130014884962e-01,5.415973671062660477e-01
2.233137829912023520e+01,4.190559077664868237e-01,4.811308243322346412e-01,5.419374691463308968e-01
2.236070381231671433e+01,4.193426984217278886e-01,4.814425356629807307e-01,5.422775711863958570e-01
2.239002932551319702e+01,4.196294890769689534e-01,4.817542469937268756e-01,5.426176732264607061e-01
2.241935483870967971e+01,4.199162797322100182e-01,4.820659583244729651e-01,5.429577752665256662e-01
2.244868035190615885e+01,4.202030703874510831e-01,4.823776696552191101e-01,5.432978773065905154e-01
2.247800586510263798e+01,4.204898610426921479e-01,4.826893809859651996e-01,5.436379793466554755e-01
2.250733137829912067e+01,4.207766516979332128e-01,4.830010923167113446e-01,5.439780813867203246e-01
2.253665689149560336e+01,4.210634423531742776e-01,4.833128036474574341e-01,5.443181834267852848e-01
2.256598240469208250e+01,4.213502330084153424e-01,4.836245149782035790e-01,5.446582854668501339e-01
